ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
341;Osvaldo;Yero;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=341;"Osvaldo Yero was born in Cuba in 1969 and immigrated to Canada in 1997. He currently lives and works in Vancouver, British Columbia. Working mainly in sculpture and installation, Yero has consistently been concerned with themes that relate to his experience as part of the growing diaspora of Cuba.  Politically and socially charged, Yero’s work contends with issues of national identity and plays with the boundaries of kitsch and high art, frequently comprising small-scale ceramic objects that reference pop art and the tourist souvenir.  Metaphors of death and water are prevalent throughout Yero’s practice. Through large-scale installations, he has explored the effect of the multiple on the bodily experience of the viewer. Most recently he has investigated the effects of light on the eye through his sculptural light installation Passage, which will be presented at Access Gallery as part of the public art project Bright Light, commissioned by the City of Vancouver.

Solo exhibitions of Yero’s work include: Loop galeria 23 y 12, Havana, Cuba (2008); Hereafter, Xeno Gallery, Dadabase, Vancouver, BC (2003); Landmark, Belkin Satellite Vancouver, BC (2002); Transplant, Grunt Gallery, Vancouver, BC (2002). Recent group exhibitions include: F.A.R.Xchange 1: The Desert Between Us, Future Arts Research, Arizona State University, Phoenix AZ (2008); Nuit Blanche Toronto ON (2006); Contemporary Art From Cuba: Irony and Survival on the Utopian Island, a traveling exhibition organized by Arizona State Art Museum, and circulated by Independent Curators International (ICI), New York (2001).";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=341&ImageId=1560;;
342;Mark;Manders;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=342;;Netherlands;;;http://www.markmanders.org
347;Justin;Broadbent;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=347;;;;;
350;Kyle;Scott;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=350;;Canada;;;
501;Mark;Illing;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=501;;;;;
503;Russell;Alton;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=503;;Canada;;;
504;Colin;Moore;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=504;;Canada;;;
621;;Bagua Artist Association;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=621;Bagua Artist Association is an artist collective consisting of the following members: Katharine Meng-Yuan Yi, Sean Cao, Xingyue Feng and Yuan Liu.;;;;
623;"Ejiwa ""Edge""";Ebenebe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=623;;;;;
358;;Leaky Heaven Circus;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=358;Founded in 1999 by a few like-minded Vancouver theatre actors and writers, and based in East Vancouver, the award-winning company has always combined popular traditions -- such as commedia, clown, circus arts, melodrama and cabaret -- with so-called “high” forms to create unique vehicles to exploring cultural, social and regional issues. Whether inspired by Shakespeare and classic parables, the animal kingdom or life itself, the end results are original multi-disciplinary productions that challenge the mind, fuel the imagination and celebrate the human spirit. The company’s roots in the Canadian social movements and theatre experiments of the late 20th century are also evident in its work, as is the influence of 19th century philosophers, cultural theorists and the great physical theatre artists, such as Jacques LeCoq. Shows are designed to be challenging for adults, yet accessible to children.;Canada;;;http://www.leakyheaven.com
359;Margaret;Dragu;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=359;"Margaret Dragu began her art practice in 1971 as a dancer and choreographer. 
She collaborated with many artists in Toronto, New York and Montreal moving into ?lm, visual art, theatre, publishing, television, radio, and burlesque. Her work has been shown across Canada and Western Europe. Dragu is the ?rst artist featured in Canadian Performance Art Legends (a performance and publication project initiated by the Toronto-based organization FADO) to highlight the work of senior Canadian performance artists. She has created many large-scale performances and videos that include participants from all of her communities.";Canada;;;
367;Murray;Porter;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=367;Mohawk;;;;
378;Dalannah Gail;Bowen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=378;Cherokee/African-Canadian;;;;
379;Arabella;Campbell;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=379;Arabella Campbell lives and works in Vancouver and is represented by Catriona Jeffries Gallery.  She has a Bachelor of Arts from the University of British Columbia and a Bachelor of Fine Arts from Emily Carr Institute of Art and the San Francisco Art Institute.  Upcoming exhibitions include An Exchange with Sol Lewitt, MASS MoCa, Massachusetts and Catriona Jeffries Gallery, March/April 2011.  Campbell recently participated in Glenfiddich Distillery Artist-in-Residence Program, Dufftown, Scotland. She has exhibited in the following selected group exhibitions: Everything, Everyday, Vancouver Art Gallery (2010), Stowaways: The Exhibition Formerly Known as Passengers at CCA Wattis, SanFrancisco (2009), THIS IS NOT A VOID, Galeria Luisa Strina, São Paulo, Brazil (2008), Museum as Medium at Koldo Mitxelena, San Sebastian, Spain (2008) and Museo de Art Contemporanea de Vigo, Vigo, Spain (2008), Field Work, The Apartment, Vancouver, (2008), Past as Present, York Art Gallery, York, England (2008) and Very Abstract and Hyper Figurative, Thomas Dane Gallery, London, England (2007).;Canada;;;http://www.catrionajeffries.com
382;Cameron;Kerr;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=382;"Cameron Kerr studied sculpture at the Academy of Fine Arts and apprenticed with Manuel Neri in the marble quarries of Carrar, Italy; He also studied in Masters Classes with William Tucker and Anthony Gormley.";Canada;;;http://williamcarr.wix.com/ckerr
384;Jeska;Slater;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=384;Jeska's Cree lineage is through her mother's side of the family who comes from Koostatak First Nation in Manitoba. Jeska strives to honor her culture by facilitating positive change, and empowering young First Nations youth through her art practice.;Canada;;;
385;Althea;Thauberger;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=385;Althea Thauberger's internationally produced and exhibited work typically involves interactions with a group or community that result in performances, films, videos, audio recordings and books, and involve sometimes provocative reflections of social, political, institutional and aesthetic power relations. Her work has been presented in numerous galleries and museums as well as in the public sphere in North America, Asia, Europe and Australia.;;;;
386;Mark;Soo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=386;"Mark Soo lives and works in Berlin and Vancouver. His works often investigate social history and subjective experience through complex photo-based languages. Central to this is a consideration of the culturally and technologically determined role of the spectator. Soo has exhibited at venues including the CCA Wattis Institute, San Francisco; Museum van Hedendaagse Kunst Antwerpen, Antwerp; Vancouver Art Gallery; Boston Institute of Contemporary Art; Soo was the recipient of the VIVA Award in 2009.";Germany;;;
389;Trevor;Mahovsky;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=389;Mahovsky's public works, usually temporary and realized as forms of signage, use colour coding and graphic embellishment to emphasize his decorative aspects. Mahovsky's work has been shown at the Queen's Museum of Art (NY), and he has written for catalogues and journals such as Artforum and Canadian Art.;Canada;;;
390;Sheila;Hall;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=390;"In October 2008, Sheila completed a two year public art project, ""To Connect"" at 111 Alexander Street, Vancouver in collaboration with Metro Vancouver (GVRD). This project focuses on the history of Vancouver, collective memories, and community engagement. In 2010, she collaborated with the Vancouver Archives on historic sites of Vancouver, and was exhibition co-curator with Sam Carter for the Vancouver 2010 Olympics. In 2011, she curated and collaborated with Judy Maxwell in an exhibition honouring the 125th Anniversary of Chinatown.";Canada;;;
393;Jordan;Bent;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=393;;Canada;;;http://www.jordanbent.com
397;Oscar;Matilpi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=397;;;;;
398;Wayne;Alfred;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=398;;;;;
399;Beau;Dick;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=399;;;;;
403;Michel;Goulet;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=403;;Canada;;;
404;Sabine;Bitter;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=404;Since 1993, Vancouver and Vienna based artist Sabine Bitter has worked on projects addressing cities, architecture, and the politics of representation and of space. Mainly working in the media of photography and video, her research-oriented practice engages with specific moments and logics of the global-urban change as they take shape in neighbourhoods, architecture, and everyday life.;Canada;;;http://www.lot.at
408;Ray;Natraoro;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=408;Ray Natraoro is a member of the Squamish First Nation. He was born in Vancouver in 1973 and now lives in North Vancouver. His passion for carving was inspired by the artwork of his grandfather and great grandfathers, and by the work of Rick Harry. Ray specializes in carving canoes, house posts, spindle whorls, masks, rattles, paddles and totem poles. Through his artwork, Ray expresses the history of the Squamish people.;Canada;;;
409;Christina;Gray;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=409;Jon Reed and Christina Gray established a creative partnership beginning with their time spent studying architecture together at the University of Toronto. Together they have previously presented a visual effects installation at the University of British Columbia. Christina studied art history at the University of British Columbia before turning to architecture. She has worked for architects in both Vancouver and Rome. She has a long standing interest in the cultural imagination of the west coast and deep fondness for her hometown of Vancouver.;Canada;;;
412;Pavlos Angelos;Kougioumtzis;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=412;Pavlos Angelos Kougioumtzis lives and works in Athens and Delphi.  He studied sculpture and painting at the University of Oregon as a Fulbright scholar, and architecture at the Metsovion Polytechnic School of Athens. Kougioumtzis has major public sculptures in Greece and in Uruguay, Australia, Egypt, China, UK and the USA.  He is a member of the Technical Chamber of Greece and the Fine Arts Chamber of Greece.;Greece;;;http://www.pavlosangelos.com
417;Dionne;Paul;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=417;Dionne Paul grew up on the Sunshine Coast, and is a proud member of the Nuxalk Nation and Sechelt Nation. She graduated from Emily Carr University in 2006.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=417&ImageId=556;;
421;Viktor;Briestensky;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=421;;;;;
422;Roberts;Youds;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=422;;Canada;;;http://www.robertyouds.ca/
426;Luke;Marston;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=426;Luke is the great great grandson of Portuguese Joe Silvey.;;;;http://www.lukemarston.com/
434;Li;Ming;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=434;President of Guangzhou Academy of Fine Arts - Guangzhou, China;China;;;
439;Sam;George;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=439;Squamish;;;;
440;Shakti;Hayes;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=440;Cree;;;;
441;Derek;Edenshaw;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=441;Haida;;;;
443;Sandy;Scofield;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=443;Ojibway;;;;
444;;Murray Porter Band;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=444;"Murray Porter (Mohawk) from Ontario,
Jerilynn Webster ( Nuxalk/Cayunga) from Saskatchewan, and three other members";;;;
445;;Dance and Drum Troupe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=445;"Ten members including: Tsatsu Staquayu (Musqeum) from BC, 
Hellnback (Cree) from Saskatchewan, and
Dalannah Gail Bowen (Cherokee/African-Canadian) from Manitoba";;;;
449;Sue;Schenee (Oboro);https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=449;;;;;http://www.oboro.net/oboro/index_e.html
456;Brian;McBay;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=456;;;;;http://221a.ca/
457;Brady;Marks;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=457;;;;;http://blog.furiousgreencloud.com/
459;;DRIL;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=459;Artist collective (Dylan McHugh, Leisha O'Donohue, Ian Prentice, & Rachel D. White);;;;http://www.drawnfestival.ca/events-cityhall.asp
463;Darren;Stone;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=463;;;;;
464;Bryan;Murvehill;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=464;;;;;
465;Sammy;Chien;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=465;;;;;
466;Kathy;Slade;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=466;;;;;
471;;Scuola Mosaicisti del Friuli;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=471;;Italy;;;
472;Janet;Echelman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=472;;;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=472&ImageId=565;Studio Echelman;http://www.echelman.com/about/
475;Curtis;Grahauer;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=475;"Curtis Grahauer is an artist and filmmaker, and holds a Master of Fine Arts degree from Simon Fraser University. His practice is based in film, photography and installation, and his work has been included in The Lind Prize exhibition, ""A Message without a Code"" at Dynamo Arts Association and a solo exhibition at the Arts Council of New Westminster. He has exhibited and screened his work in Canada and USA, and has participated in residencies at KIAC (Dawson City, CA), SIM (Reykjavik, IS) and the Sointula Art Shed (CA).";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=475&ImageId=568;Krista Loewen;http://www.curtisgrahauer.com/
476;Deanne;Achong;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=476;Deanne Achong lives and works in Vancouver, BC. Her practice explores concepts of time, narrative, and archival ‘fictions’ through various new-media projects: net-art, blogs, robots, and apps. She also works with photography, video and installations. She has exhibited her work in Canada, the US, the Caribbean, and Europe. She holds a MFA from the University of British Columbia.;Canada;;;http://deanneachong.com/
479;Ben;Tour;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=479;;Canada;;;
481;Emily;Neufeld;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=481;Emily Neufeld was born and raised in Alberta, but now lives and works in North Vancouver. She graduated from Emily Carr University of Art + Design with her BFA in 2013 and has been exhibiting across BC and Alberta since then. Her prairie roots run deep and her current work investigates how the layers of memory and traces of psychic history accumulate in particular domestic spaces.;Canada;;;http://www.emilyneufeld.com
485;Andrew;Dexel;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=485;Andrew (Enpaauk) Dexel is from the Nlakapamux Nation and is known for how his prints and paintings often fuse graffiti and North West Coast Art.;;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=485&ImageId=570;;http://www.visualmedicine.ca
487;Paul;de Guzman;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=487;"Dividing his time between Manila and Vancouver, Paul de Guzman’s autodidactic artistic practice can be defined as post-studio and nomadic, characterized by a concept-driven approach across a variety of media. His working method can be described as having an acute sensitivity toward an idea, a site, its public and its surroundings, complimented with interests in the dynamics of social interactions, urbanism and post-colonial concerns. While de Guzman has
participated in artistic residencies at Stichting Duende, Rotterdam (The Netherlands) and the Darling Foundry, Montréal (Canada), some exhibition venues included the Boghossian Foundation in Brussels (Belgium), l’Ecole du Magasin in Grenoble (France) and ArtSpace in New Haven, Connecticut (USA).";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=487&ImageId=572;photo courtesy of the artist;http://www.pauldeguzman.com/
490;Stephen;Peltonen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=490;;Canada;;;
491;Chrystal;Sparrow;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=491;"Chrystal Sparrow is a xʷmə&theta;kʷəy̓əm (Musqueam) Coast Salish artist that comes from a long line of Coast Salish weavers, carvers, and fishermen that span generations.

She describes her work as a unique living art language that voices her family&#39;s teachings and feminine Coast Salish art. Sparrow works in red and yellow cedar creating traditional welcoming Houseposts and a variety of multimedia artwork. She is well-known for being a female Coast Salish carver, a practice still rare to this day.

Her public art can found at the Vancouver School board, Starbucks, BC Children&#39;s Hospital, and the new Lelem Community Centre in UBC.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=491&ImageId=1835;;https://chrystalsparrow.com
493;Ola;Volo;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=493;;Canada;;;
494;Peter;Ricq;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=494;;Canada;;;
496;Shannon;Elliott;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=496;;Canada;;;
509;Gabrielle;Hill;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=509;Gabrielle Hill is a Metis artist who works in drawing, sculpture, and public installation. Gabrielle's work has been exhibited at Gallery Gachet, Grunt Gallery, and Red Gate in Vancouver, and her drawings have also shown at Get This! Gallery in Atlanta, Georgia. Gabrielle holds a degree with honors in English from Simon Fraser University.;Canada;;;
513;Katie;So;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=513;;;;;
517;Holly;Ward;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=517;Holly Ward is a Vancouver-based interdisciplinary artist working with sculpture, multi-media installation, architecture, video and drawing as a means to examine representations of social progress and the utopian imaginary. Her work explores the role of public space, collaboration and information dissemination in the development of speculative thinking and collective engagement.;Canada;;;http://hollyward.org
521;Stan;Douglas;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=521;;;;;
523;George;Lundeen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=523;;USA;;;
534;Jason;Nielsen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=534;"Jason Nielsen is an award winning filmmaker whose short films have screened at festivals around the world. His genre-spanning work couples a heightened visual realism with emotional themes, resulting in meditative reflections on the idea of the self.

Nielsen’s work is in the collection of the National Library and Archives of Canada and The Douglas Archer Library at the University of Regina. Nielsen studied film production at The University of Regina and photography at Langara College in Vancouver.";Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=534&ImageId=576;photo courtesy of the artist;https://jasonnielsen.wixsite.com/mysite
538;;Lees + Associates;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=538;;Canada;;;http://www.elac.bc.ca/index.shtml
539;Krista Belle;Stewart;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=539;Krista Belle Stewart is an interdisciplinary artist who grew up as a member of the Okanagan Nation’s Upper Nicola Band. Recent exhibition and performance history includes Music from the New Wilderness at The Western Front, Shelved at the Burnaby Art Gallery and the Fiction/Non-fiction at the Esker Foundation (Calgary).;Canada;;;
548;Jayce;Salloum;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=548;Jayce Salloum is an itinerant geographer of conflicted territories, going only where he is invited or has intrinsic affinity, and creating projects rooted in an intimate engagement with place.He has exhibited his work at a range of local and international venues from small unnamed storefronts in his downtown eastside neighbourhood in Vancouver, to institutions such as the Musée du Louvre, Museum of Modern Art, Guggenheim Museum, Centre Georges Pompidou, National Gallery of Canada, Bienal De La Havana, Sharjah Biennial, Biennale of Sydney, and the Rotterdam International Film Festival.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=548&ImageId=1834;Photo Credit: Khadim Ali;
549;James;Knight;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=549;;Canada;;;
553;Alison;Woodward;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=553;;;;;
542;Every Letter of the Alphabet;Printing Ltd.;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=542;"Every Letter of the Alphabet Printing Ltd is founded by Geoffrey Farmer and is based on his work ""Every Letter in the Alphabet"" for the 2010 Winter Olympics and Paralympics, which comprised 26 language-based works - one for every letter of the alphabet - and appeared throughout the city during 2010.";Canada;;;
543;Nomi;Chi;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=543;;;;;
546;Vince;Dumoulin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=546;Vincent is known for a range of public and private murals in the Commercial Drive neighbourhood, Downtown East Side, Kitsilano/Fairview and Vancouver's City Centre.;;;;
559;Katie;Maasik;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=559;;Canada;;;
560;Khan;Lee;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=560;Khan Lee was born in Seoul, Korea. He studied architecture at Hong-Ik University, before immigrating to Canada to study fine art at Emily Carr University of Art and Design. Through sculptural and media practices, his work attempts to exhibit results of experimentation with form and process in order to express inherent relationships between material and immaterial content. He is a founding member of the Vancouver-based artist collective Intermission and is presently a member of the Instant Coffee artist collective. His work has been exhibited nationally and internationally. Lee lives and works in Vancouver, BC.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=560&ImageId=1234;;http://www.khanlee.com
564;Tsang;Kin-Wah;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=564;"Born in Shantou, China in 1976, Tsang moved to Hong Kong as a young child. He graduated with a BA in Fine Arts from the Chinese University of Hong Kong and a MA in Book Arts from the Camberwell College of Arts at the London Institute, England. In his early works, Tsang combined texts in decorative patterns to create wallpaper that covers the walls, floors, and ceilings of their designated exhibition spaces. On closer inspection, seemingly elegant floral patterns reveal themselves as profane writings by both the artist and other authors. In doing so, Tsang brings to the fore contradictions between image and text, appearance and content. His immersive vinyl text installations have covered the walls and floors of galleries and museums around the world including solo exhibitions at the Centre for ChineseContemporary Art, Manchester (2008); Mori Art Museum, Tokyo (2011–12); and M+ Pavilion, Hong Kong (2016). Tsang has participated in group exhibitions including the Lyon Biennial, France (2009–10); Memories of the Future, Leeum, Samsung Museum of Art, Seoul (2010–11); Sydney Biennial (2010); Asian Art Biennial, Taichung, Taiwan (2011–12); Landscape: The Virtual, The Actual, The Possible?, Guangdong Times Museum, Guangzhou, China (2014), and Yerba Buena Center for the Arts, SanFrancisco (2014–15); Chinese Whispers: Recent Art from the Sigg and M+ Sigg Collections, Kunstmuseum Bern and Zentrum Paul Klee, Bern (2016); and Tales of Our Time, Solomon R. Guggenheim Museum, New York (2016–17). In 2015, he represented Hong Kong at the Venice Biennale. Tsang lives and works in Hong Kong. His immersive vinyl text installations have covered the walls and floors of galleries and museums around the world.";;;;
567;Haisla;Collins;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=567;;Canada;;;
569;Mehren;Razmpoosh;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=569;;;;;
571;Vanessa;Walterson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=571;;;;;
573;Shadae;Johnson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=573;Shadae Johnson is from the Tsartlip Village, Okanagan, Northern Dene, Han, and Northern Tutchone and Wolf Clan. Johnson uses her cultural teachings as a base for her artwork.;United States;;;https://www.shadaej.com/artist-history.html
598;Norman James;Hall;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=598;"Norman (k̕wa̱da) James Hall is a Nuxalk, Tŝilhqot&rsquo;in, Heiltsuk, and Kwakwaka&rsquo;wakw multimedia artist born and raised in Bella Coola, BC who now resides in Vancouver, BC. Norman&#39;s practice involves painting, beading, embroidery, carving, and printmaking and is influenced by both traditional and contemporary arts. He has exhibited at the Oppenheimer Park Community Art Show, Downtown Eastside Small Arts Grants Group Show, National Indigenous Day Art Display at Carnegie Community Centre Gallery among others.";Canada;;;
580;Peter;Gazendam;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=580;Gazendam uses sculpture, photography, video, installation and sound to explore how these very media communicate through time. Since 2002, Gazendam has presented his work at galleries in Vancouver, Victoria, Halifax, Stockholm, Philadelphia, Guelph and Toronto.;Canada;;;http://petergazendam.com/
581;Martin;Boyce;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=581;;;;;
582;Krystle;Coughlin;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=582;;;;;
585;;art.site;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=585;Claudia Cuesta and Bill Baker are art.site.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=585&ImageId=1203;;http://www.artsitecanada.com
